,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,open_issue_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
212,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,2023-12-28 22:31:34,105.0,,56.0,43.0,24.0,23.0,1577.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,False,,xar,,,8.0,,146204.0,,,https://pypi.org/project/xar,146204.0,,,,3.0,2020-12-02 20:41:20.000,,,,,,,,,,,,,,,,,,,
213,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-11-03 14:44:40.719000,2025-08-22 21:11:31,1154.0,,51.0,11.0,23.0,55.0,864.0,2022-09-11 00:45:22.000,3.3.5,51.0,10.0,21,True,,hunter,conda-forge/hunter,,45.0,,1286360.0,,,https://pypi.org/project/hunter,1282641.0,https://anaconda.org/conda-forge/hunter,2025-11-03 14:44:40.719,212015.0,3.0,,,,,,,,,,,,,,,,,,,,
214,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876000,2019-10-30 17:50:10,279.0,,75.0,,,,520.0,,,13.0,10.0,21,False,,assertpy,conda-forge/assertpy,,,,815119.0,99.0,,https://pypi.org/project/assertpy,814485.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,43811.0,3.0,2020-07-19 14:39:02.000,99.0,,,,,,,,,,,,,,,,,,
215,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-12-22 21:55:25.000000,2025-12-22 21:55:24,572.0,,29.0,5.0,252.0,61.0,372.0,2025-10-10 17:59:24.000,4.0.0,43.0,11.0,21,True,,add-trailing-comma,,,,,134773.0,41.0,,https://pypi.org/project/add-trailing-comma,134773.0,,,,3.0,2025-10-10 17:59:24.000,41.0,,,,,,,,,,,,,,,,,,
216,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2026-03-23 22:55:00.000000,2026-03-23 22:54:58,337.0,6.0,71.0,8.0,146.0,98.0,278.0,2025-06-24 12:47:05.000,0.19.2,13.0,50.0,21,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],8.0,11.0,1640313.0,,,https://pypi.org/project/flake8-import-order,1629547.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,441381.0,3.0,,,,,,,,,,,,,,,,,,,,
217,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2026-01-05 17:48:01.000000,2026-01-05 17:47:43,223.0,5.0,26.0,3.0,40.0,28.0,134.0,,,,15.0,21,False,,flake8-commas,,['flake8'],3.0,,327547.0,19086.0,19086.0,https://pypi.org/project/flake8-commas,327547.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
218,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/prospector-dev/dodgy,https://github.com/prospector-dev/dodgy,MIT,2013-12-25 12:22:20.000,2025-04-22 14:56:26.263000,2021-03-21 11:36:52,70.0,,19.0,4.0,14.0,3.0,127.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,prospector-dev/dodgy,dodgy,conda-forge/dodgy,,9.0,,692625.0,3217.0,3166.0,https://pypi.org/project/dodgy,691112.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,175600.0,3.0,2019-12-31 16:44:58.000,51.0,,,,,,,,,,,,,,,,,,
219,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000000,2022-08-29 13:45:55,70.0,,23.0,4.0,18.0,17.0,115.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,21,False,,flake8-bandit,,['flake8'],12.0,,519695.0,210.0,,https://pypi.org/project/flake8-bandit,519695.0,,,,3.0,2022-08-29 14:28:51.025,210.0,,,,,,,,,,,,,,,,,,
220,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000000,2022-03-08 14:42:57,26.0,,9.0,4.0,9.0,9.0,61.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,21,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],6.0,,566032.0,3026.0,2985.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,566032.0,,,,3.0,2022-03-08 14:42:31.000,41.0,,,,,,,,,,,,,,,,,,
221,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000000,2020-03-08 21:43:06,1576.0,,244.0,65.0,116.0,79.0,2206.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,20,False,,python-taint,,,27.0,149.0,1648.0,2.0,,https://pypi.org/project/python-taint,1647.0,,,,3.0,2018-11-01 16:02:04.000,2.0,,,,,,,,,,,,,,,,,,
222,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2025-01-05 12:10:01.000000,2025-01-05 12:09:52,568.0,,123.0,32.0,93.0,147.0,986.0,,,,31.0,20,False,,pynsist,,,29.0,,9297.0,256.0,256.0,https://pypi.org/project/pynsist,9297.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
223,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000000,2021-10-14 20:29:54,188.0,,80.0,13.0,52.0,50.0,389.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,20,False,,mkdocs-with-pdf,,['mkdocs'],92.0,,123173.0,8.0,,https://pypi.org/project/mkdocs-with-pdf,123173.0,,,,3.0,2021-07-03 02:04:39.000,8.0,,,,,,,,,,,,,,,,,,
224,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763000,2021-02-16 17:29:00,446.0,,51.0,8.0,171.0,23.0,204.0,2021-02-16 16:47:31.000,0.2.23,26.0,43.0,20,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,33.0,,95309.0,,,https://pypi.org/project/data-science-types,95000.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,19778.0,3.0,,,,,,,,,,,,,,,,,,,,
225,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2025-10-30 19:29:49.000000,2025-10-30 19:24:55,300.0,,28.0,3.0,33.0,101.0,181.0,2025-08-03 14:14:31.000,2.8,50.0,16.0,20,True,,mkdocs-print-site-plugin,,['mkdocs'],14.0,,160989.0,22.0,,https://pypi.org/project/mkdocs-print-site-plugin,160989.0,,,,3.0,2025-08-03 14:15:06.000,22.0,,,,,,,,,,,,,,,,,,
226,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214000,2019-08-07 13:44:00,69.0,,19.0,3.0,13.0,3.0,97.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,unify,conda-forge/unify,,12.0,,285618.0,1526.0,1455.0,https://pypi.org/project/unify,285559.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,3474.0,3.0,2019-08-07 13:46:09.000,71.0,,,,,,,,,,,,,,,,,,
227,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2025-09-22 12:12:06.000000,2025-09-22 12:12:05,796.0,,119.0,38.0,68.0,69.0,5956.0,2024-04-06 23:52:28.000,0.8.14,90.0,27.0,19,True,,xxh-xxh,,,30.0,5161.0,726.0,,,https://pypi.org/project/xxh-xxh,657.0,,,,3.0,2024-04-06 23:52:28.000,,,,,,,,,,,,,,,,,,,
228,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114000,2021-11-13 14:58:04,27.0,,122.0,28.0,4.0,6.0,1838.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,19,False,,heartrate,conda-forge/heartrate,,5.0,,646.0,75.0,72.0,https://pypi.org/project/heartrate,531.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,6702.0,3.0,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,,,,
229,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2026-01-11 12:58:28.000000,2026-01-11 12:58:26,435.0,1.0,42.0,20.0,20.0,31.0,1447.0,,,5.0,22.0,19,True,,snoop,conda-forge/snoop,,26.0,,314987.0,,,https://pypi.org/project/snoop,314751.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,12752.0,3.0,,,,,,,,,,,,,,,,,,,,
230,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761000,2024-07-04 13:45:03,514.0,,25.0,7.0,46.0,17.0,401.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,19,False,,manhole,conda-forge/manhole,,8.0,,1327006.0,,,https://pypi.org/project/manhole,1325879.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,64252.0,3.0,,,,,,,,,,,,,,,,,,,,
231,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,,2016-02-16 22:40:09.000,2025-04-22 14:56:42.129000,2023-07-03 22:55:34,205.0,,53.0,17.0,109.0,86.0,233.0,,,17.0,26.0,19,False,,typed_ast,conda-forge/typed-ast,,1.0,,4485766.0,,,https://pypi.org/project/typed_ast,4380267.0,https://anaconda.org/conda-forge/typed-ast,2025-04-22 14:56:42.129,6962970.0,3.0,,,,,,,,,,,,,,,,,,,,
232,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2026-01-07 12:21:46.000000,2026-01-07 12:21:46,246.0,2.0,16.0,2.0,16.0,24.0,174.0,2024-10-31 12:39:01.000,0.16.0,19.0,16.0,19,True,,dlint,conda-forge/dlint,,24.0,,110433.0,93.0,,https://pypi.org/project/dlint,110189.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,12972.0,3.0,2024-10-31 12:39:01.000,93.0,,,,,,,,,,,,,,,,,,
233,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000000,2025-06-02 23:03:15,48.0,,13.0,4.0,35.0,23.0,157.0,2021-08-21 09:01:26.000,0.3.0,3.0,8.0,19,True,,com2ann,,,10.0,,21916.0,102.0,100.0,https://pypi.org/project/com2ann,21916.0,,,,3.0,2021-08-21 09:01:26.000,2.0,,,,,,,,,,,,,,,,,,
234,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000000,2024-01-01 00:18:13,201.0,,10.0,5.0,8.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,24.0,3.0,19,False,,pyformat,,,7.0,,11783.0,1921.0,1913.0,https://pypi.org/project/pyformat,11783.0,,,,3.0,2024-01-01 00:20:50.000,8.0,,,,,,,,,,,,,,,,,,
235,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000000,2019-11-25 09:19:00,242.0,,123.0,66.0,29.0,15.0,2351.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,fake2db,,,7.0,,250.0,33.0,33.0,https://pypi.org/project/fake2db,250.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
236,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48,200.0,,25.0,12.0,25.0,40.0,369.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,vex,,,4.0,,580.0,37.0,34.0,https://pypi.org/project/vex,580.0,,,,3.0,2019-05-10 19:21:38.000,3.0,,,,,,,,,,,,,,,,,,
237,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,,2016-01-25 01:59:13.000,2025-05-30 00:58:13.000000,2025-05-30 00:52:14,1028.0,,20.0,5.0,34.0,80.0,142.0,2025-05-30 00:58:19.000,16.1.0,72.0,24.0,18,False,,pip-run,,,11.0,,12523.0,98.0,88.0,https://pypi.org/project/pip-run,12523.0,,,,3.0,2025-05-30 00:58:13.000,10.0,,,,,,,,,,,,,,,,,,
238,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130000,2022-07-19 20:45:38,40.0,,8.0,2.0,8.0,6.0,64.0,,,4.0,7.0,18,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],9.0,,185629.0,8279.0,8279.0,https://pypi.org/project/pylint-flask,183006.0,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,304288.0,3.0,,,,,,,,,,,,,,,,,,,,
239,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2026-01-11 12:25:17.000000,2025-09-06 15:13:50,418.0,,72.0,39.0,51.0,37.0,1711.0,,,,10.0,17,True,,birdseye,,,21.0,,1337.0,,,https://pypi.org/project/birdseye,1337.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000000,2020-03-01 19:24:44,80.0,,13.0,4.0,18.0,13.0,378.0,2017-07-27 16:45:20.000,0.2.2,8.0,12.0,17,False,,tbvaccine,,,7.0,,9759.0,17.0,17.0,https://pypi.org/project/tbvaccine,9759.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
241,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000000,2019-10-04 19:05:46,128.0,,19.0,10.0,10.0,13.0,155.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,17,False,,pynt,,,11.0,,4403.0,131.0,130.0,https://pypi.org/project/pynt,4403.0,,,,3.0,2018-06-24 06:23:48.000,1.0,,,,,,,,,,,,,,,,,,
242,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2025-09-21 21:50:29.000000,2025-09-21 21:50:08,205.0,,15.0,3.0,19.0,7.0,116.0,2025-09-21 21:30:16.000,0.71.0,17.0,9.0,17,True,,massedit,,,1.0,33.0,1845.0,57.0,54.0,https://pypi.org/project/massedit,1845.0,,,,3.0,2025-09-21 21:30:16.000,3.0,,,,,,,,,,,,,,,,,,
243,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00,50.0,,14.0,3.0,13.0,3.0,101.0,,,,8.0,17,False,,flake8-mypy,,['flake8'],19.0,,49622.0,1772.0,1772.0,https://pypi.org/project/flake8-mypy,49622.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
244,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000000,2019-06-12 11:57:28,382.0,,4.0,7.0,63.0,25.0,71.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,17,False,,pytest-play,,['pytest'],5.0,,1167.0,10.0,,https://pypi.org/project/pytest-play,1167.0,,,,3.0,2019-06-12 11:59:29.000,10.0,,,,,,,,,,,,,,,,,,
245,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2025-09-05 19:23:22.000000,2025-09-05 19:23:22,154.0,,456.0,71.0,64.0,80.0,4111.0,,,,43.0,16,True,,,,,10.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
246,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000000,2024-05-24 16:13:26,57.0,,60.0,22.0,33.0,120.0,2998.0,,,,3.0,16,False,,reloadium,,,35.0,,3541.0,,,https://pypi.org/project/reloadium,3541.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
247,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2024-04-27 01:41:37.000000,2023-01-03 15:31:24,422.0,,185.0,41.0,156.0,173.0,1632.0,,,,61.0,16,False,,,,,40.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
248,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275000,2023-04-16 21:21:14,535.0,,81.0,12.0,87.0,93.0,463.0,,,1.0,46.0,16,False,,paver,conda-forge/paver,,41.0,,129771.0,,,https://pypi.org/project/paver,128991.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,88163.0,3.0,,,,,,,,,,,,,,,,,,,,
249,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2025-04-22 14:58:04.676000,2024-12-09 15:09:45,88.0,,6.0,10.0,3.0,13.0,256.0,2024-12-09 15:14:21.000,1.2.0,11.0,3.0,16,False,,cohesion,conda-forge/cohesion,,8.0,,11983.0,13.0,,https://pypi.org/project/cohesion,11868.0,https://anaconda.org/conda-forge/cohesion,2025-04-22 14:58:04.676,6109.0,3.0,2024-12-09 15:14:21.000,13.0,,,,,,,,,,,,,,,,,,
250,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000000,2021-01-11 21:35:40,368.0,,28.0,3.0,68.0,,229.0,2019-12-19 14:20:08.000,.0.3.3,3.0,16.0,16,False,,flakehell,,['flake8'],,101.0,12193.0,,,https://pypi.org/project/flakehell,12192.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
251,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,,2018-06-28 14:01:33.000,2025-12-04 21:58:46.357000,2018-06-28 13:35:12,500.0,,12.0,4.0,1.0,,89.0,,,12.0,62.0,16,False,,memory_profiler,conda-forge/memory_profiler,,,,6008964.0,,,https://pypi.org/project/memory_profiler,5940285.0,https://anaconda.org/conda-forge/memory_profiler,2025-12-04 21:58:46.357,4532818.0,3.0,,,,,,,,-11.0,,,,,,,,,,,,
252,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:12:10.000000,2023-07-27 15:12:07,35.0,,13.0,5.0,23.0,6.0,278.0,,,,7.0,15,False,,bellybutton,,,8.0,,1521.0,50.0,50.0,https://pypi.org/project/bellybutton,1521.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
253,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000000,2023-06-17 04:37:59,400.0,,35.0,7.0,68.0,26.0,222.0,,,,17.0,15,False,,imhotep,,,18.0,,57.0,15.0,15.0,https://pypi.org/project/imhotep,57.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
254,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000000,2014-10-24 20:36:38,154.0,,12.0,3.0,7.0,12.0,118.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,15,False,,pep8ify,,,7.0,,103.0,66.0,66.0,https://pypi.org/project/pep8ify,103.0,,,,3.0,2014-10-24 20:36:57.000,,,,,,,,,,,,,,,,,,,
255,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-10-17 23:50:57.000000,2023-01-30 07:50:18,198.0,,5.0,2.0,142.0,11.0,15.0,2023-01-30 07:57:23.000,3.2.0,8.0,4.0,15,False,,yala,,"['flake8', 'pylint']",1.0,,2871.0,58.0,58.0,https://pypi.org/project/yala,2871.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
256,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000000,2017-02-13 18:07:04,26.0,,20.0,4.0,7.0,2.0,360.0,,,,2.0,14,False,,pycycle,,,17.0,,39926.0,112.0,112.0,https://pypi.org/project/pycycle,39926.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
257,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2025-04-22 14:56:45.636000,2022-08-14 07:12:06,109.0,,19.0,4.0,28.0,15.0,146.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,14,False,,retype,conda-forge/retype,,1.0,,3239.0,4.0,,https://pypi.org/project/retype,2459.0,https://anaconda.org/conda-forge/retype,2025-04-22 14:56:45.636,51543.0,3.0,2022-08-14 07:10:00.969,4.0,,,,,,,,,,,,,,,,,,
258,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2023-10-01 17:28:23.000000,2019-06-27 03:42:48,285.0,,23.0,4.0,23.0,10.0,133.0,2018-11-08 03:05:43.000,0.7.1,25.0,5.0,14,False,,pipenv-pipes,,,7.0,,176.0,,,https://pypi.org/project/pipenv-pipes,176.0,,,,3.0,2018-11-08 03:05:43.000,,,,,,,,,,,,,,,,,,,
259,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2024-10-01 16:14:15.000000,2024-10-01 16:13:03,569.0,,23.0,,211.0,34.0,101.0,,,,18.0,14,False,,autoimport,,,14.0,,28843.0,,,https://pypi.org/project/autoimport,28843.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
260,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000000,2021-09-18 20:16:24,55.0,,48.0,9.0,8.0,9.0,844.0,,,,5.0,13,False,,py-heat,,,7.0,,6795.0,,,https://pypi.org/project/py-heat,6795.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
