,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
204,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2025-04-22 14:57:50.459000,2025-01-24 19:11:42,134.0,,51.0,8.0,104.0,41.0,1073.0,2023-09-03 16:53:31.000,0.12.2,18.0,14.0,22,False,,21.0,python-devtools,conda-forge/python-devtools,,,4830.0,9029.0,9029.0,https://pypi.org/project/python-devtools,3935.0,https://anaconda.org/conda-forge/python-devtools,2025-04-22 14:57:50.459,53714.0,3.0,,,,,,,,,,,,,,,,,,
205,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000000,2019-12-20 19:59:49,222.0,,146.0,14.0,67.0,28.0,862.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,22,False,,35.0,pycco,,,,4252.0,352.0,346.0,https://pypi.org/project/pycco,4252.0,,,,3.0,2018-07-25 01:44:55.232,6.0,,,,,,,,,,,,,,,,
206,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2026-01-28 17:36:23.000000,2025-01-02 18:11:10,836.0,,86.0,19.0,142.0,79.0,597.0,2024-11-29 19:33:49.000,1.8.1,14.0,67.0,22,False,,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,240.0,50826.0,73.0,,https://pypi.org/project/pytest-virtualenv,48397.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,130509.0,3.0,2024-11-29 19:33:49.000,73.0,,,,,,,,,,,,,,,,
207,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275000,2023-04-16 21:21:14,535.0,,86.0,12.0,88.0,93.0,463.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,22,False,,46.0,paver,conda-forge/paver,,,117611.0,13.0,,https://pypi.org/project/paver,116769.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,95236.0,3.0,2017-12-31 01:13:41.000,13.0,,,,,,,,,,,,,,,,
208,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2025-10-08 08:08:12.000000,2025-10-08 08:08:12,73.0,,39.0,19.0,32.0,46.0,342.0,2020-07-23 01:35:39.000,0.5.8,5.0,12.0,22,True,,44.0,mkdocs-pdf-export-plugin,,['mkdocs'],,37588.0,1514.0,1514.0,https://pypi.org/project/mkdocs-pdf-export-plugin,37588.0,,,,3.0,,,,,,,,,,,,,,,,,,
209,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2026-04-27 19:01:06.000000,2026-03-16 19:32:58,197.0,2.0,23.0,5.0,98.0,20.0,275.0,2025-07-30 13:52:14.000,1.8.0,13.0,16.0,22,False,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],90.0,1492874.0,2210.0,2210.0,https://pypi.org/project/pytest-datadir,1482079.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,453280.0,3.0,,,,,,,,,,,,,,,,,,
210,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000000,2023-12-01 19:07:59,597.0,,41.0,5.0,28.0,46.0,177.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,22,False,,32.0,releases,conda-forge/sphinx-releases,['sphinx'],,29997.0,788.0,747.0,https://pypi.org/project/releases,29390.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,57672.0,3.0,2023-04-28 19:14:01.551,41.0,,,,,,,,,,,,,,,,
211,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228000,2023-08-11 15:07:51,233.0,,19.0,4.0,84.0,41.0,171.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,22,False,,13.0,pandas-vet,conda-forge/pandas-vet,['flake8'],148.0,95215.0,520.0,483.0,https://pypi.org/project/pandas-vet,94693.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,26072.0,3.0,2023-08-11 15:09:04.000,37.0,,,,,,,,,,,,,,,,
212,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2026-02-11 02:19:15.000000,2025-06-14 08:50:16,355.0,,202.0,53.0,185.0,142.0,4998.0,,,16.0,51.0,21,False,,57.0,monkeytype,conda-forge/monkeytype,,,300898.0,,,https://pypi.org/project/monkeytype,298999.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,134856.0,3.0,,,,,,,,,,,,,,,,,,
213,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000000,2020-08-24 01:31:58,433.0,,108.0,69.0,25.0,20.0,2937.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,15.0,profiling,,,,1461.0,80.0,80.0,https://pypi.org/project/profiling,1461.0,,,,3.0,,,,,,,,,,,,,,,,,,
214,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000000,2023-01-03 00:40:56,266.0,,66.0,14.0,43.0,33.0,869.0,,,,20.0,21,False,,32.0,portray,,,,34355.0,866.0,866.0,https://pypi.org/project/portray,34355.0,,,,3.0,,,,,,,,,,,,,,,,,,
215,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-11-03 14:44:40.719000,2025-08-22 21:11:31,1154.0,,51.0,11.0,23.0,55.0,866.0,2022-09-11 00:45:22.000,3.3.5,51.0,10.0,21,True,,45.0,hunter,conda-forge/hunter,,,693347.0,,,https://pypi.org/project/hunter,689540.0,https://anaconda.org/conda-forge/hunter,2025-11-03 14:44:40.719,217018.0,3.0,,,,,,,,,,,,,,,,,,
216,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000000,2022-03-08 14:42:57,26.0,,9.0,4.0,9.0,9.0,61.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,21,False,,5.0,mkdocs-git-revision-date-plugin,,['mkdocs'],,477364.0,2995.0,2995.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,477364.0,,,,3.0,,,,,,,,,,,,,,,,,,
217,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175000,2023-01-20 18:08:14,186.0,,135.0,37.0,95.0,34.0,1610.0,,,5.0,27.0,20,False,,40.0,bowler,conda-forge/bowler,,,52129.0,,,https://pypi.org/project/bowler,51846.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,25243.0,3.0,,,,,,,,,,,,,,,,,,
218,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2026-01-11 12:58:28.000000,2026-01-11 12:58:26,435.0,,42.0,20.0,20.0,31.0,1453.0,,,5.0,22.0,20,True,,26.0,snoop,conda-forge/snoop,,,230128.0,,,https://pypi.org/project/snoop,229881.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,13362.0,3.0,,,,,,,,,,,,,,,,,,
219,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2026-04-10 06:13:04.000000,2026-04-10 06:13:04,302.0,2.0,29.0,3.0,34.0,101.0,183.0,2025-08-03 14:14:31.000,2.8,50.0,17.0,20,True,,14.0,mkdocs-print-site-plugin,,['mkdocs'],,160042.0,22.0,,https://pypi.org/project/mkdocs-print-site-plugin,160042.0,,,,3.0,2025-08-03 14:15:06.000,22.0,,,,,,,,,,,,,,,,
220,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/prospector-dev/dodgy,https://github.com/prospector-dev/dodgy,MIT,2013-12-25 12:22:20.000,2025-04-22 14:56:26.263000,2021-03-21 11:36:52,70.0,,20.0,4.0,14.0,3.0,127.0,,,2.0,14.0,20,False,prospector-dev/dodgy,9.0,dodgy,conda-forge/dodgy,,,548002.0,3172.0,3172.0,https://pypi.org/project/dodgy,546444.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,180830.0,3.0,,,,,,,,,,,,,,,,,,
221,rebound,shobrook/rebound,logging,Instant Stack Overflow results whenever an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2026-01-04 16:08:23.664000,2022-02-16 05:16:40,168.0,,381.0,75.0,41.0,38.0,4123.0,2018-12-04 10:11:53.000,2.0.0,64.0,16.0,19,False,,14.0,rebound,conda-forge/rebound,,285.0,40967.0,,,https://pypi.org/project/rebound,24258.0,https://anaconda.org/conda-forge/rebound,2026-01-04 16:08:23.664,1186232.0,3.0,,,,,,,,,,,,,,,,,,
222,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000000,2020-03-08 21:43:06,1576.0,,240.0,65.0,116.0,79.0,2204.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,19,False,,25.0,python-taint,,,150.0,1970.0,,,https://pypi.org/project/python-taint,1969.0,,,,3.0,,,,,,,,,,,,,,,,,,
223,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114000,2021-11-13 14:58:04,27.0,,122.0,28.0,4.0,6.0,1841.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,19,False,,5.0,heartrate,conda-forge/heartrate,,,580.0,75.0,72.0,https://pypi.org/project/heartrate,462.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,6846.0,3.0,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,,
224,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,2023-12-28 22:31:34,105.0,,55.0,43.0,24.0,25.0,1575.0,2020-12-02 20:33:26.000,20.12.2,3.0,44.0,19,False,,8.0,xar,,,,189162.0,,,https://pypi.org/project/xar,189162.0,,,,3.0,,,,,,,,,,,,,,,,,,
225,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761000,2024-07-04 13:45:03,514.0,,25.0,7.0,46.0,17.0,402.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,19,False,,8.0,manhole,conda-forge/manhole,,,740586.0,,,https://pypi.org/project/manhole,739434.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,65687.0,3.0,,,,,,,,,,,,,,,,,,
226,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,,2016-02-16 22:40:09.000,2025-04-22 14:56:42.129000,2023-07-03 22:55:34,205.0,,53.0,17.0,109.0,86.0,233.0,,,17.0,26.0,19,False,,1.0,typed_ast,conda-forge/typed-ast,,,4335944.0,,,https://pypi.org/project/typed_ast,4230142.0,https://anaconda.org/conda-forge/typed-ast,2025-04-22 14:56:42.129,6982945.0,3.0,,,,,,,,,,,,,,,,,-7.0,
227,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000000,2021-01-11 21:35:40,368.0,,46.0,3.0,68.0,,230.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,19,False,,4.0,flakehell,,['flake8'],102.0,11613.0,18.0,,https://pypi.org/project/flakehell,11612.0,,,,3.0,2021-01-11 18:41:10.489,18.0,,,,,,,,,,,,,,,,
228,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2026-01-06 00:50:50.189000,2026-01-01 13:35:46,153.0,,21.0,3.0,81.0,74.0,193.0,2022-07-28 16:33:54.000,0.19.3,23.0,15.0,19,True,,54.0,flake8-simplify,conda-forge/flake8-simplify,,,350949.0,,,https://pypi.org/project/flake8-simplify,349841.0,https://anaconda.org/conda-forge/flake8-simplify,2026-01-06 00:50:50.189,70917.0,3.0,,,,,,,,,,,,,,,,,,
229,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,,2016-01-25 01:59:13.000,2026-04-13 23:38:47.000000,2026-04-13 23:38:46,1039.0,7.0,20.0,5.0,34.0,80.0,143.0,2025-05-30 00:58:19.000,16.1.0,72.0,25.0,19,False,,11.0,pip-run,,,,11960.0,98.0,88.0,https://pypi.org/project/pip-run,11960.0,,,,3.0,2025-05-30 00:58:13.000,10.0,,,,,,,,,,,,,,,,
230,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00,50.0,,17.0,3.0,13.0,3.0,102.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,,23.0,flake8-mypy,,['flake8'],,42973.0,1827.0,1772.0,https://pypi.org/project/flake8-mypy,42973.0,,,,3.0,2017-08-31 23:17:01.000,55.0,,,,,,,,,,,,,,,,
231,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000000,2024-01-01 00:18:13,201.0,,10.0,5.0,8.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,24.0,3.0,19,False,,7.0,pyformat,,,,13236.0,1921.0,1913.0,https://pypi.org/project/pyformat,13236.0,,,,3.0,2024-01-01 00:20:50.000,8.0,,,,,,,,,,,,,,,,
232,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000000,2024-05-24 16:13:26,57.0,,63.0,22.0,33.0,120.0,3000.0,2024-05-22 15:28:18.000,1.5.1,50.0,3.0,18,False,,35.0,reloadium,,,,3145.0,,,https://pypi.org/project/reloadium,3145.0,,,,3.0,2024-05-22 15:28:18.000,,,,,,,,,,,,,,,,,
233,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:45.608000,2019-11-25 09:19:00,242.0,,122.0,65.0,29.0,15.0,2350.0,2021-12-15 15:44:45.608,0.1.0,23.0,18.0,18,False,,7.0,fake2db,,,,198.0,33.0,33.0,https://pypi.org/project/fake2db,198.0,,,,3.0,2021-12-15 15:44:45.608,,,,,,,,,,,,,,,,,
234,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000000,2021-09-18 20:16:24,55.0,,48.0,9.0,8.0,9.0,844.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,18,False,,7.0,py-heat,,,,3759.0,86.0,80.0,https://pypi.org/project/py-heat,3759.0,,,,3.0,2018-12-06 03:59:34.000,6.0,,,,,,,,,,,,,,,,
235,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2026-04-28 22:25:00.000000,2026-04-28 22:24:58,578.0,6.0,28.0,5.0,255.0,61.0,373.0,,,,11.0,18,True,,,add-trailing-comma,,,,163684.0,,,https://pypi.org/project/add-trailing-comma,163684.0,,,,3.0,,,,,,,,,,,,,,,,,,
236,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48,200.0,,25.0,12.0,25.0,40.0,371.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,4.0,vex,,,,636.0,37.0,34.0,https://pypi.org/project/vex,636.0,,,,3.0,2019-05-10 19:21:38.000,3.0,,,,,,,,,,,,,,,,
237,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2025-11-21 07:14:28.000000,2025-11-21 07:14:21,194.0,,26.0,2.0,36.0,18.0,218.0,2025-10-27 07:19:07.000,3.0.1,6.0,17.0,18,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,,365.0,16973.0,16973.0,https://pypi.org/project/eradicate,,https://anaconda.org/conda-forge/eradicate,2025-11-01 17:12:18.956,21907.0,3.0,,,,,,,,,,,,,,,,,,
238,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2024-10-01 16:15:26.000000,2024-10-01 16:13:03,569.0,,24.0,,211.0,34.0,102.0,2024-10-01 16:15:26.000,1.6.1,44.0,18.0,18,False,,15.0,autoimport,,,,17246.0,14.0,,https://pypi.org/project/autoimport,17246.0,,,,3.0,2024-10-01 16:15:26.000,14.0,,,,,,,,,,,,,,,,
239,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214000,2019-08-07 13:44:00,69.0,,18.0,3.0,13.0,3.0,97.0,,,1.0,5.0,18,False,,9.0,unify,conda-forge/unify,,,89352.0,1457.0,1457.0,https://pypi.org/project/unify,89291.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,3556.0,3.0,,,,,,,,,,,,,,,,,,
240,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2026-01-11 12:25:17.000000,2025-09-06 15:13:50,418.0,,72.0,39.0,51.0,37.0,1713.0,,,,10.0,17,True,,21.0,birdseye,,,,1705.0,,,https://pypi.org/project/birdseye,1705.0,,,,3.0,,,,,,,,,,,,,,,,,,
241,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000000,2017-02-13 18:07:04,26.0,,22.0,4.0,7.0,2.0,361.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,17,False,,21.0,pycycle,,,,33667.0,115.0,112.0,https://pypi.org/project/pycycle,33667.0,,,,3.0,2017-02-13 18:07:58.000,3.0,,,,,,,,,,,,,,,,
242,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000000,2023-06-17 04:37:59,400.0,,36.0,7.0,68.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,17,False,,20.0,imhotep,,,,55.0,19.0,15.0,https://pypi.org/project/imhotep,55.0,,,,3.0,2022-02-20 06:09:19.000,4.0,,,,,,,,,,,,,,,,
243,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000000,2025-06-02 23:03:15,48.0,,13.0,4.0,35.0,23.0,157.0,,,,8.0,17,True,,10.0,com2ann,,,,20743.0,100.0,100.0,https://pypi.org/project/com2ann,20743.0,,,,3.0,,,,,,,,,,,,,,,,,,
244,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000000,2019-10-04 19:05:46,128.0,,19.0,10.0,10.0,13.0,155.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,17,False,,11.0,pynt,,,,4692.0,131.0,130.0,https://pypi.org/project/pynt,4692.0,,,,3.0,2018-06-24 06:23:48.000,1.0,,,,,,,,,,,,,,,,
245,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2025-09-21 21:50:29.000000,2025-09-21 21:50:08,205.0,,14.0,3.0,19.0,7.0,116.0,2023-09-11 03:03:54.000,0.70.1,10.0,9.0,17,True,,1.0,massedit,,,33.0,1847.0,54.0,54.0,https://pypi.org/project/massedit,1847.0,,,,3.0,,,,,,,,,,,,,,,,,,
246,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2025-09-05 19:23:22.000000,2025-09-05 19:23:22,154.0,,455.0,72.0,64.0,81.0,4118.0,,,,43.0,16,True,,10.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
247,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2024-04-27 01:41:37.000000,2023-01-03 15:31:24,422.0,,185.0,41.0,156.0,174.0,1630.0,,,,61.0,16,False,,40.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
248,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000000,2020-03-01 19:24:44,80.0,,13.0,4.0,18.0,13.0,378.0,2017-07-27 16:45:20.000,0.2.2,8.0,12.0,16,False,,7.0,tbvaccine,,,,7706.0,17.0,17.0,https://pypi.org/project/tbvaccine,7706.0,,,,3.0,,,,,,,,,,,,,,,,,,
249,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000000,2023-07-27 15:12:07,35.0,,14.0,4.0,23.0,6.0,279.0,2023-07-27 15:15:12.000,0.3.2,12.0,7.0,16,False,,11.0,bellybutton,,,,927.0,51.0,50.0,https://pypi.org/project/bellybutton,927.0,,,,3.0,2023-07-27 15:15:12.000,1.0,,,,,,,,,,,,,,,,
250,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2026-01-07 12:21:46.000000,2026-01-07 12:21:46,246.0,,17.0,2.0,16.0,24.0,178.0,,,5.0,16.0,16,True,,21.0,dlint,conda-forge/dlint,,,100410.0,,,https://pypi.org/project/dlint,100161.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,13247.0,3.0,,,,,,,,,,,,,,,,,,
251,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130000,2022-07-19 20:45:38,40.0,,8.0,2.0,8.0,6.0,63.0,,,4.0,7.0,16,False,,9.0,pylint-flask,conda-forge/pylint-flask,['pylint'],,2776.0,8281.0,8281.0,https://pypi.org/project/pylint-flask,,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,322095.0,3.0,,,,,,,,,,,,,,,,,,
